Curs,TipusPregunta,TipusIncidencia,Comentari,IdiomaSpacy,IdiomaPyCld2,Idioma
2019-20,P,,"És bona professora i les tasques que mana són adequades al nivell on ens trobem. Tot i això, els últims reptes són una mica més complicats i podrien estar una mica més ben explicitats. La forma d'avaluació no és molt comuna però crec que és molt més positiva que la resta ja que aprenem mentre fem les preguntes i cerquem les respostes. ",ca,ca,ca
2019-20,A,,"Considero que la manera de treballar a través de projecte, permet que puguem veure i viure d'una manera més propera el nostre futur. A més, d'aquesta manera es fomenta el treball en grup.",ca,ca,ca
2019-20,P,,Aniria bé que hi hagués més feedback i altres metodologies!,ca,ca,ca
2019-20,A,,"És una assignatura on es pot veure en primera persoa la planificació dels centres, els diferents documents en l'ambit educatiu, etc. Aporta moltissim a la nostra formació com a futurs mestres",ca,ca,ca
2019-20,P,,"Respecte a la Patricia, és una persona molt implicada amb la seva assignatura, sempre mostra interès per el nostre aprenentatge i ens fa les classes més fàcils.",ca,ca,ca
2019-20,A,,"Ha sigut una assignatura que he après molt, construir una escola crec que ha sigut un repte del tot encertat. A més a més, fomentava el treball en equip i això feia que no estiguessis sol. Una activitat que recomano al 100%.",ca,ca,ca
2019-20,P,,"Estic molt contenta amb la professora Patricia, amb ella les classes eren més divertides i per qualsevol mena de dubte ella era allà per ajudar-te. Quan érem a classe, ens feia una breu explicació (servia de molt) i ja iniciàvem el treball en equip, el fet de tindre tant temps feia que no estiguéssim angoixats i poguessim dur a terme la tasca amb tranquil·litat. Quant a la docència virtual, estic molt contenta per la seva comprensió i per la seva manera de gestionar les hores i sobretot en dur a terme tutories on gairebé cap professor/a ho ha fet.",ca,ca,ca
2019-20,P,,"Hauria d'haver estat més disponible en el confinament; a dia d'avui nomes hem pogut fer una videoconferencia amb ell per resoldre dubtes. El temari era molt dens i l'explicava de forma molt tecnica, inclus durant el confinament. Podria haver fet classe cada setmana per tal d'explicar el temari i fer-ho d'una manera més amena.",ca,ca,ca
2019-20,A,,"Com a aspecte positiu cal remarcar que és una assignatura vital per conèixer el desenvolupament de les persones i de la seva intel·ligència.
Com aspectes de millora és la metodologia, en la què no se'ns ha explicat res, tot es centrava en power points plens de paraules tècniques que no coneixiem i les explicacions del professors es limitaven a repetir literalment el que deia al power point. Tot i això la feina encomanada no s'ha reduit.
La conclusió final és que hem tingut una excessiva càrrega de treball per acabar l'assignatura sense aprendre ABSOLUTAMENT RES.",ca,ca,ca
2019-20,P,,"S'excedeix en l'utilització de paraules tècniques sense haver-les tractat abans. No realitza explicacions de les presentacions del temari i no resol els dubtes que necessiten els alumnes. Tracta a tothom com si fóssim psicòlegs que ja coneixen l'àmbit, sense tenir en compte possibles adequacions i adaptacions per als alumnes. Cal remarcar les ganes que tenia d'ensenyar, però ha aconseguit que els alumnes no aprenguéssim més.
La seva metolodogia no és coherent, amb un excés de tasques i treball final i, tot i això, hi ha dos o tres dates d'examens.",ca,ca,ca
2019-20,P,,Capaç d'adaptar-se als canvis ,ca,ca,ca
2019-20,P,Comentari problemàtic,"Hi van haver queixes perque la gent es queixava que ell solament penjava el temari en un power, en el qual no s'enten res, i quan la gent li deia, ell contestava vacilant, citant aquí agunes respostes: ""uy, que raro que te enfades tu"" ""jajaja no pasa nada, no te indignes, es un poco difícil al principio"". Utilitza massa tecnicismes a l'hora d'explicar, mana la feina per fer-la de 7 a 9 i se li ha demanat que ho penjes pel matí, perque com ja es sap, la gent vol fer esport, sortir a caminar... però ell ho penja a les 7 i tens fins les 9 per fer-ho",ca,ca,ca
2019-20,A,,Molt positiva i m’ha ajudat a aplicar nous recursos a l’aula.,ca,ca,ca
2019-20,P,,Molt bon prosessor i empàtic,ca,ca,ca
2019-20,A,,Les professores de l assignatura no s han adequat per a res a la situació i han menystingut als alumnes,ca,ca,ca
2019-20,P,,No ha tingut en compte en cap moment als alumnes,ca,ca,ca
2019-20,A,,"Crec que s'hauria de millorar la forma de realitzar les classes. Més dinàmiques seria una opció. 
Crec que la professora hauria de parlar menys, ja que tota l'estona parla ella sense deixar que nosaltres intervinguem.
A part, en la situació en la que estem actualment considero que s'ha gestionat molt malament l'assignatura. De res serveix parlar amb elles... Tota la classe ens vam queixar sobre la feina que manaven perquè és de cantitats industrials i no han fet res al respecte al contrari, només questionen tot el que diem sense donar-nos una possible solució. A més a més, puc entendre que en aquesta situació es pot arribar a copiar en els exàmens, però no és normal que fem un examen de 20 preguntes, en anglés i amb 4 possibles opcions de reposta en només 15 minuts... Cosa que va quedar demostrada en els resultats i nosaltres ja li vam comentar a la Manoli més d'un cop i no ens va ni escoltar. Després, trobo molt malament que ens estiguin manant tanta feina en molt poc temps, no paren de manar-nos que avançem el projecte per X dia i que ni se'l mirin i ni el corregeixin... I després quan fem videoconferències es nota moltíssim que ni se la llegit la Manoli.
Em sembla una gestió nefasta, amb zero empatia per part seva i deixa molt que desitjar... No estic disfrutant gens de l'assignatura, no estic aprenent res i exigeixen més del que podem donar i a part tot el que exigeixin ni ens ho recompensen, ni s'ho miren, ni ho corregeixen. I per últim, almenys es podrien dignar a escoltar-nos quan les parlem o quan els i proposem coses.
Sempre diuen que entenen la situació en la que estem però em sembla que amb tot el que he dit ha quedat més que demostrat que no estan entenent res de res.
Espero que es faci alguna cosa al respecte.",ca,ca,ca
2019-20,P,,"Crec que només parla ella a les classes, sembla un monòleg. Sempre defensa les noves metodologies i al final acaba implementant la metodologia de sempre: el professor explica, els alumnes callen i escolten i ho vomiten tot en un exàmen...
Crec que no està sent gens comprensible en aquesta situació, ens mana feina d'un dia per l'altre i ni la corregeix, li demanem que afluixi el ritme perquè és impossible seguir-la i no ens escolta, li fem propostes i no ens escolta... Sincerament, ja cansa estar així i en aquesta situació amb ella. Cansa haver de fer feina que ni es mira o ni es llegeix, cansa esforçar-te per a res, cansa lluitar pel que estàs defensant i que ni t'escoltin, cansa haver de fer la seva assignatura la qual està molt mal gestionada i és zero empàtica amb els seus alumnes.
Crec que tot això que acabo de comentar ho hauria de millor i s'ho hauria de fer mirar... Sincerament, per a mi no està sent una bona professora perquè per a mi els bons professors/es són aquells que escolten, entenen, empatitzen... I ella tot això no ho està fent.
Ens hem queixat tant, hem proposat tantes coses i ella ens ho ha tirat tant pel terra que ja no val la pena fer res més... Per què? Doncs perquè tampoc ens escoltarà.",ca,ca,ca
2019-20,A,,"Donada aquesta situació en que ens trobem, vam demanar a les professores que reduíssin el nombre de feina perquè en tenim molta. La seva resposta va ser que ho reuirien però això no ha set així, ja que continuem tenint molta feina de la seva assignatura.",ca,ca,ca
2019-20,P,,"La Manoli ens ha demanat molta feina des del primer dia i aquests dies no està sent gens comprensiva. Li vam demanar una mica de comprensió i que tingués en compte que a part de psicologia teniem més assignatures però ella ens ha seguit posant molta feina. En quant a la coordinació entre ella i l'Anna no l'he trobat gaire bé ja que hem tingut tots els mesos a la Manoli i ens va dir que després de Setmana Santa tindriem a l'Anna i va seguir ella. Ens demana que modifiquem els treballs amb dos dies de marge (estant amb la situació que estem i sabent que tenim 4 assignatures més) i ella ens diu que ho mirarà al cap de dos dies i 3 dies després seguim esperant que ens digui alguna cosa dels treballs corregits. 
Penso que jo no sóc ningú per considerar si algú és bon/a professor/a per això he posat indiferent però altres professors m'han agradat molt més com treballaven i com ens ajudaven. 
Malgrat tot, el que hem treballat a psicologia ho he trobat molt interessant i m'ha agradat i servit de molt. Els continguts de la matèria estan molt i molt bé trobo. ",ca,ca,ca
2019-20,P,Canvi de professor,"Malgrat tot, vam tenir els dos primers dies a l'Anna i m'agradaria dir que em va semblar una gran professional i una gran professora. 
Tot això que he dit ha estat des del màxim respecte evidentment, però una cosa que em va saber molt greu de la última vídeoconferència amb la Manoli i l'Anna, va ser que la Manoli, qui va estar parlant quasi tota l'estona, no ens va dir res positiu del projecte, tot negatiu. Penso que la motivació és molt important i a mi personalment em va desanimar força. En canvi l'Anna de les poques coses que va dir, i ens va dir una cosa positiva, que la idea del projecte li agradava molt. Gràcies Anna. 
",ca,ca,ca
2019-20,A,,"Penso que el treball que es realitza durant tot el curs hauria de contar més que l'examen, ja que s'hi inverteixen moltes més hores i molt més esforç.",ca,ca,ca
2019-20,P,,"Exigeix molt i els alumnes no rebem tant. Penso que en algunes ocasions podria ser més respectuosa i tenir més en compte les propostes que rep per part de l'alumnat. No estem vivint una situació senzilla i no ens l'ha facilitat.
",ca,ca,ca
2019-20,P,,"Crec que no ha estat prou comprensiva donada la situació. Personalment, he notat una sobresaturació de feina, ja que ens ha anat manant moltes tasques alhora i amb molt pocs dies de marge. Crec que no valora les hores que passem fent els projectes perquè l'únic feed-back que rebem en el nostre document són comentaris molt breus sense explicar per què allò que fem està bé o malament. 
També trobo que l'assignatura no ha estat ben organitzada, ja que se'ns ha anat donant a poc a poc la teoria per realitzar el treball que estem fent i hem hagut de modificar-lo constantment segons la informació que anavem rebent. ",ca,ca,ca
2019-20,P,,Posa molts problemes a l'alumant. Quan intentes parlar amb ella el respon amb un to de superioritat que no crec adient per part seva. Mana feina sense sentit. No ajuda a l'alumnat si els fa falta. Molt exigent en coses que no ha explicat com feia falta i que acaba donant la culpa a l'alumnat.,ca,ca,ca
2019-20,A,,La manera de treballar l'assignatura em sembla molt positiva i entretinguda. De manera que apren molt només fent coses pràctiques. ,ca,ca,ca
2019-20,P,,És molt atenta i escolta les propostes dels alumnes. La feina que fa a classe i la metodologia que segueix és molt positiva i enruiquidora. ,ca,ca,ca
2019-20,A,,El projecte que hem fet durant el semestre m'ha semblat molt interessant i l'he trobat molt organitzatiu!,ca,ca,ca
2019-20,P,,Podriem haver organitzat millor la assignatura amb més recursos practics. ,ca,ca,ca
2019-20,A,,No m'ha agradat la metoodogia utilizada i crec que no s'ha gestionat bé tenint en compte l'estat de confinament i la docència virtual.,ca,ca,ca
2019-20,P,,Des del meu punt de vista no ha pensat gaire en la varietat de situacions que hi podia haver en l'alumnat a causa de la situació actual. ,ca,ca,ca
2019-20,A,,"Encara que pensi que els contiguts en si de la assignatura no son de caire fonamental per al treball social, agraeixo molt haver-la pogut cursar.",ca,ca,ca
2019-20,P,,"El tema del covid ens ha impossibilitat fer classes presencials, per això penso que son paràmetres que no puc decidir amb el 100% de fiabilitat. Encara i així agraeixo moltíssim la seva implicació i facilitació de la tasca",ca,ca,ca
2019-20,P,,"Només em cal dir gràcies! Les ganes de fer apendre d'una manera diferent, allunyada de classes magistrals avorrides m'han fet connectar amb temes que s'allunyen prou dels meus interessos. Penso que ets una molt bona professora i agraeixo moltíssim la passió que ens has transmés com a alumnes. Calen més professores amb les mateixes ganes d'apendre i de fer apendre, com tu!",ca,ca,ca
2019-20,P,,"És una professora amb un talent molt adequat per exercir aquesta assignatura, es veu que és molt aplicada en la seva feina i és alguna cosa que li agrada.
És molt accessible i entenedora per qualsevol dubte.
Les seves classes ens han servit per aprendre molt, sobretot en els debats a classe.
MOLTES GRÀCIES MARIA.",ca,ca,ca
2019-20,P,,La seva manera d'enfocar l'assignatura es molt positiva i ens a ajudat a aprendre molt. Es una molt bona professora.,ca,ca,ca
2019-20,P,,NO ENS HA EXPLICAT RES DE RES! Literalment. Ens ha manat simplement 2 treballs que hem hagut de fer sense cap tipus de coneixement de la matèria.,ca,ca,ca
2019-20,P,,"Ha despertat l’interès dels alumnes amb mètodes innovadors com el debat que des del meu punt de vista és una MOLT bona manera d’aprendre i sobretot, el més important, aprens a fornar el teu propi criteri i a defensar-lo.",ca,ca,ca
2019-20,A,,"Les dues assignatures han estat genials, en el cas d'història, mai he tingut unes classes tan animades i tan interessants d'arribar al punt de voler buscar informació addicional a casa per pura curiositat, a més els debats en classe eren genials, al mateix temps apreníem sobre personatges històrics i alguns (en el meu cas) podíem lluitar contra la vergonya, la qual cosa va causar que per primera vegada vaig tenir ganes de participar sense por al que pensin els altres, a més d'ajudar al fet que ens uníssim com a grup; en el cas de geografia, el tema seleccionat és molt interessant així els treballs es realitzen amb motivació i interès i al mateix temps s'aprèn, el que si que veig una complicació però no per culpa de l'assignatura ni del professor, és que a causa de la quarantena, no hem pogut aprendre tant a nivell geogràfic (en el cas del nostre treball individual/grupal) el que hauria estat molt interessant.",ca,ca,ca
2019-20,P,,"Com no s'han pogut fer classes presencials amb aquest professor, no tinc una opinió completa, encara que veig positiu en què s'ha dedicat a resoldre tota mena de dubtes ràpidament i la seva manera de resoldre-les era molt animada i comprensible",ca,ca,ca
2019-20,P,,"A aquesta professora li dono un 10, faltarien tenir més professors així, amb ganes de fer classe. ",ca,ca,ca
2019-20,A,,No entenc l'assignatura! No he fet sociologia en la meva vida i tot aixo es molt nou per mi i complicat! No hi ha manera per on agafar la assignatura. Vaig molt perdut. ,ca,ca,ca
2019-20,P,,No especifica com hem de realitzar els treballs. Tots hem anat molt perduts i l'ajuda a sigut poca per part d'ell. Penso que ens hauria de contestar mes adequadament els nostres dubtes per saber com i que hem de fer en l'assignatura. ,ca,ca,ca
2019-20,P,,tant a classe com per correus no senten el que explica i si li preguntem no ens respon. Crec que te molt a millorar en quan a comunicació cap a l’alumnat,ca,ca,ca
2019-20,A,,"respecte la situació que estem vivint, el professor no ha posat cap metode de facilitat per tal de cursar l’assignatura correctament",ca,ca,ca
2019-20,A,,Aquesta assignatura s'ha basat en subratllar allò que llegia el professor d'un dossier que vam haver de comprar. No he après quasi res.,ca,ca,ca
2019-20,P,,"Per altra banda, és un professor molt bo però noto que no sap expressar allò que realment sap, que no es poc, com que té tantes coses a ensenyar-nos però no ha sigut capaç de transmetre-les, almenys en el meu cas. ",ca,ca,ca
2019-20,A,,"Crec que la part en la qual tractem aspectes relaiconats amb aules contra la pobresa, no millora l'ensenyament de l'assginatura.",ca,ca,ca
2019-20,A,,Assignatura amb continguts entenedors i útils per l’aula,ca,ca,ca
2019-20,P,,"Professor molt empàtic i que utilitza bons recursos per ensenyar el que estima, la música",ca,ca,ca
2019-20,A,,"L'assignatura en si no crec que hagi estat massa acord amb la carrera que estem cursant. Si més no, la manera de plantejar-la",ca,ca,ca
2019-20,A,,Aquesta assignatura no crec que serveixi molt com a futurs educadors socials..,ca,ca,ca
2019-20,P,,"No vam fer ni una classe amb ell, només la de presentació i a grups mitjans només dibagavam, el treball grupal i el comentari final era tot el que contava i per tant no es feien classes.",ca,ca,ca
2019-20,A,,"Per començar que siguin dues assignatures diferents en una no ajuda massa a que hi hagi un aprenentatge, no hi ha prou temps. I també, encara li estic buscant el sentit a coses que treballem i hem treballat, tant en geografia com història.",ca,ca,ca
2019-20,P,No ha impartit classe a aquest grup,"No l'hem tingut a aquesta persona (Karen), hem tingut al Marc a història",ca,ca,ca
2019-20,P,Duplicar a professor,"No l'hem tingut a aquesta persona (Karen), hem tingut al Marc a història",ca,ca,ca
2019-20,P,,"Al acabar l'assignatura no havia après massa la veritat, massa poc temps i un contingut sense massa sentit ni profunditat. ",ca,ca,ca
2019-20,P,,"a més a més ha sapigut introduïr temes com el feminisme, cosa que m'ha semblat molt positiu per una visió correcta de l'assignatura",ca,ca,ca
2019-20,A,,Dos assignatures totalment diferents en una. Poc temps per tractar-les amb profunditat tot i que potser es farien pesades perquè no sabríem com aplicar-les a la nostra futura professió ,ca,ca,ca
2019-20,P,,"Va una mica per lliure, a les seves classes no calia anar-hi perquè només eren de dubtes del treball ja que no hi havia teoria per fer. Molt obert als canvis i molt bon professor tot i que una mica despistat ",ca,ca,ca
2019-20,A,,M’ha agradat la metodologia que han fet servir i com s’han adaptat a la situació. En tot moment s’han preocupat per com estavem.,ca,ca,ca
2019-20,A,,"Molt entenedor, tan la part de Geografía (Jaume) com la d'historia (Marc)",ca,ca,ca
2019-20,P,Canvi de professor,Tenim actualment al Marc i estic supercontenta amb ell. Es molt flexible i coherent amb el que explica,ca,ca,ca
2019-20,P,,"Molt contenta amb ell, ens ha mostrat contingut que al menys jo desconeixia i que ens servirá per a la nostra tasca d'educadors socials",ca,ca,ca
2019-20,A,,"La geografia i la història ja l'hem cursat tan a l'ESO com a Batxillerat, noc m'ha servit   per formar-me  com a educadora social. Dins d'aquesta assignatura és cert que hi ha aspectes necessàris com la pobresa o les exclusions socials però ja les hem parlades al primer curs. No crec que tot un trimestre  dedicant-nos a altres temes  sigui coherent  i que desprès haguem de relacionar-ho amb la educació social.
",ca,ca,ca
2019-20,P,,"Tots dos professors molt majos, accesibles i  amb ganes d'explicar-nos, però falla la assignatura...",ca,ca,ca
2019-20,A,,La part d'història m'ha agradat molt. He aprés moltes coses.,ca,ca,ca
2019-20,A,,A nivell personal m'agrada molt el tema en relació a infància a adolescència però m'agradaria que fos de manera més pràctica. ,ca,ca,ca
2019-20,A,,Considero que s'hauria de donar un llistat de pautes clares per a fer la llibreta i m'agradaria que s'hagués pogut debatre abans de cada exàmen si les pregunteseren del mateix eren correctes o no.,ca,ca,ca
2019-20,P,,"Intenta fer-nos pensar i estic molt content amb la seva visió de l'aprenentatge. No obstant si algun alumne demana ajuda sempre se li hauria de proporcionar una resposta clara, que de vegades et repon amb més preguntes i deixes de saber on ets.",ca,ca,ca
2019-20,P,,"En les seves classes no comprenia els treballs que manava, costava molt agafar el fil.
Semblaven coses molt complicades, un explicació molt poc clara del que tocava fer.
Ha estat complicat entendre l’assignatura en general...",ca,ca,ca
2019-20,A,,"L'assignatura va començar de manera dispersa i poc acotada però la veritat és que cada vegada ha estat més coordinada. Davant aquesta situació excepcional, el docent no va fer un seguiment massa acurat a l'inici per raons de connexió. No obstant això, ha millorat molt el seu seguiment i recolzament a l'igual que la claredat a l'hora de dirigir les sessions. ",ca,ca,ca
2019-20,P,,"No sé que vol dir ser un bon professor, ja que sovint estem influenciats per les notes que ens posen. A l'inici de l'assignatura transmetia una mica de caos i desordre en l'assignatura en general però he de dir que es mostra interessat per nosaltres i es veu que és bona persona. ",ca,ca,ca
2019-20,A,,És una assignatura molt interessant.,ca,ca,ca
2019-20,P,,"Segurament que com a psicòleg seria molt bo, però com a professor la veritat és que jo encara no l'entenc. és bastant abstracte però hi ha molts aspectes que no s'entenen gaire bé.",ca,ca,ca
2019-20,A,,"L'assignra no em desagrada, però em falta més dinàmica i motivació a l'hora de fer les classes.",ca,ca,ca
2019-20,P,,"La comunicació entre alumnes i professors podri ser molt millor, considero que no es mantenen unes pautes clares.",ca,ca,ca
2019-20,A,,"Des d'un primer moment, la gran majoria de la classe no enteníem la metodologia que tenia, les tasques que havíem de dur a terme. Sovint ens hem trobat a la situació que no sabíem quins treballs havíem de realitzar, i en general estem perduts. 
El CV és una mica caos, ja que hi ha molts documents penjats, sense cap ordre. Les preguntes que hem de fer grupalment per tal de construir la nostra pròpia teoria, no les revisa ningú, i per tant, a l'hora de fer l'examen, no sabem si la teoria que hem construït està bé o no; fet que desencadena en una mala qualificació dels examens. 
Hagués agraït que des d'un primer moment ens expliqués totes les tasques que havíem de fer, quins document shavíem de consultar...",ca,ca,ca
2019-20,P,,"Els power points que penja al CV per explicar la teoria estan bastant plens de faltes, són poc entenedors, ja que hi ha molt text, il·legible, i sobreposat amb altres texts. Crec que si fes els power points més entenedors, més visuals i amb menys lletra, tot l'estudiantat tindríem més ganes de cursar la seva assignatura.
La matèria és realment interessant, tot i que la manera de presentar-la, no. ",ca,ca,ca
2019-20,A,,"Tot i anar molt perduda al principi de l'assigantura, quan ja saps on està el contingut necessari, tot és més senzill.
Les millores que faria serien:
- Deixar més clar com funciona i on està el contingut des del primer o segon dia de l'assignatura, ja que costa d'asssimilar.
- Corregir les preguntes de cada tema perquè a l'examen estigui tot correcte i no pas a l'atzar.",ca,ca,ca
2019-20,A,,Assignatura molt dificil de seguir i amb informació no clara,ca,ca,ca
2019-20,P,,"Penso que és bon professor, però cal que dediqui més atenció als dubtes dels alumnes, i si veu que una cosa no s'entén que ho expliqui clarament i no amb mil exemples que no s'entenen.",ca,ca,ca
2019-20,A,,"Des del primer dia de classe ja no vaig entendre en què consistia ben bé aquesta assignatura. Penso que s'hauria d'explicar d'una forma més clara el que es preten en aquesta assignatura i en les preguntes que s'han de fer pels exàmens, ja que en la gran majoria tota la classe hem tingut molts dubtes en com contestar-les perquè no estaven ben explicades i també era difícil trobar el material corresponent per respondre-les.",ca,ca,ca
2019-20,P,,"En Jaume és un bon professor, tot i així penso que hauria de dedicar més atenció als dubtes de l'alumnat i que quan se li demana algun dubte o veu que no entenem el que està demanant, que ho expliqui clarament i no amb exemples que fan que ens quedem igual que abans d'haver-ho preguntat.",ca,ca,ca
2019-20,A,,"La matèria, els continguts, són molt interesants però, opino que la metodologia no ha sigut la adequada.",ca,ca,ca
2019-20,P,,"És molt atent pel que respecta als dubtes, però fa servir explicacions molt dificils d'entendre, molts dels alumnes de la classe encara no sabem que és el que vol exactament de la seva assignatura. Les preguntes d'examen les fem nosaltres, és a dir, nosaltres ens hem de fer la nostra resposta, això està bé, però no rebem cap tipus de correcció, per tant realitzem l'examen a cegues. Les explicacions, per la part de treball grupal, són poc específiques i fa servir raonaments que tenen una dificultat de comprensió molt alta. En general hi ha hagut un descontetament bastant general del grup classe cap al docent",ca,ca,ca
2019-20,A,,"El que m'ha agradat d'aquesta assignatures és la manera de treballar en grup i la metodologia de fer els exàmens. 
El que crec que falta millorar són les explicacions i les presentacions del professor ja que als alumnes  en ha costat molt entendre el contingut de l'assignatura. ",ca,ca,ca
2019-20,P,,"En Sanuy és un bon professor i fa unes classes ben entretingudes. Però no obstant, li falta claretat amb les seves explicacions. ",ca,ca,ca
2019-20,A,,La majoria dels de la classe no hem entès ni après res d'aquesta assignatura.,ca,ca,ca
2019-20,P,,"No ha explicat bé res del que ens demanava, no hem entès res del que ens ha explicat.",ca,ca,ca
2019-20,P,,"Durant el confinament, no ha estat casi en contacte amb nosaltres. Ens ha penjat el temari (powers) al campus i no hem fet cap classe online. Tot i això, les classes presencials eren molt correctes.",ca,ca,ca
2019-20,A,,Hi ha moltes oportunitats de possar en pràctica el coneixement teòric,ca,ca,ca
2019-20,P,,"Bona professora, únicament comentaria el meu descontent amb el fet de que début a la quarentena s'afegissin més treballs, no és donés a l'inici d'aquesta una data d'entrega (fent entendre que per defecte seria el dia de l'examen), que s'envies un correu anunciant la data una semana abans de la suposada data d'entrega i que al demanar una prorroga (donas aquell mateix dia hi ha 1 examen i una altra entrega) s'ofengues dient que hem abandonat la seva assignatura.",ca,ca,ca
2019-20,P,,"Durant el confinament no hem fet ni una classe i considero que no ens ha donat el material suficient, es adir no s'hapreocupat tant",ca,en,ca
2019-20,P,,"Personalment, hagués agraït que ens donés classes virtuals del temari.",ca,ca,ca
2019-20,A,,"Penso que era una assignatura que si s'hagués cursat de manera presencial hagués estat molt útili enriquidora, però no ha estat el cas. 
La metodologia d'avaluació deixa bastant que desitja les indicacions en dos dels treballs ha estat mínima cosa que no et permet saber ben bé si el que estas realitzant té una bona línea. Es cert que en un altre treball donava un feedback, en aquests aspecte era més útil.",ca,ca,ca
2019-20,P,,"Aquesta valoració te a veure amb la docencia on-line. Mentre que les classes impartides presencialment son molt útils i es bona professora en les online ha estat un desastre. En aspectes de desinformació comunicació particular a la delegada i pocs correus. Només s'ha enviat els powers i jna breu descripció dels treballs per tirar endavant l'assignatura (si existia la proposta de la seva part de fer classes online jo no men vaig assabentar). 
Entenc que l'examen sigui de tipus practic, ja que es onlkne, pero no ho trobo adeuquat en l'aspecte que ni tan sols tenim exemples practics en el temari, i ens hem de guiar segons el que interpreto per treballs i practiques que seran corregides abans de lexamen pero que sino tenim bona nota tampoc ens serveixen.
No ha adaptat les dates i de fet les va fixar en una setmana d'antelacio sense possibilitat de canviar o amb aquesta mínima de dos dies més. Es cert que havia anunciat i explicat els treballs de bon inici pero amb la feina daltra assignatures fixada era de logica prioritza laltra. 
Hi ha moltes coses del temari que son unicament paraules sense explicacions de les quals has dinterpretar i fixar tu pel teu compte, la proposta de correus per dubtes no la trobo aplicable a totes les diapositives que presenten aquestes característiques. 
Tampoc em va donar la sensació de que ja ens havia penjat tot el temari sino que men vaig enterar quan va enviar el correu per especificar sobre l'examen, això limitava el fet d'avançar amb treballs també.
Trobo realment injustes les condicions (aprendre només amb powers i algun document word), no sé com sera l'exigencia pero es pero que es valori això en la correccio d'examens i treballs.
Com a punts positius dire que tindrem els treballs abans de lexamens corregits i que mha resultat una llastima no poder realitzar la docència a classe on es bona professora i realitzavem tècniques molt útils i enrequidores. En el presencial te 
implicacio amb el grup i dona led classes molt bé.",ca,ca,ca
2019-20,A,,"sincerament no entenc quina diferència hi ha entre l'assignatura ""planificació i programació"" i aquesta, jo entenc que hi ha assignatures per plenar però és que són pràcticament iguals almenys desde la meva perspectiva havent cursat les dues. les dos tracten bàsicament d'el·laborar un projecte (planificació) i aquesta una investigació però per fer un projecte ja has de fer prou investigació... ",ca,ca,ca
2019-20,P,,"és molt exigent però també alhora no puc negar que s'implica molt en la seva feina i procura ajudar-nos al màxim però encara i així demana TANT que resulta complicada l'assignatura i la seva ajuda al demanar tant nivell es queda curta perquè no som catedràtics i és el nivell que demana. 
igualment, almenys pel que he vist fins ara no està sent tant exigent com era en anys anteriors (encara que segueix sent-ho) però compte, no estic dient que ser exigent és dolent, al contrari, però en nivells excessius és massa. ",ca,ca,ca
2019-20,A,,"L'assignatura en sí seria molt adient a la nostra carrera (per aprendre a fer treballs d'investigacio, elaborar la metodologia de la investigació, etc,.) Però en aquest cas, tal i com la imparteix la professora corresponent a aquesta assignatura, no ens aporta res. No s'explica res clar. (opinió més extensa a l'avaluació de la professora)",ca,ca,ca
2019-20,P,Comentari problemàtic,"Porto tots els anys de carrera tenint-la com a professora, ja sigui a una assignatura o altra, hem elaborat queixes i comentaris que no han servit de res perquè no s'ha millorat en res en tot aquest temps, i considero que hi ha molts aspectes a millorar. Primer de tot, no té una explicació clara del tema que exposa: molts cops explica una cosa i després una altra molt diferent. Això altera al nostre aprenentatge, ja que no ens queden les coses clares i no podem realitzar adequadament les tasques. Encara no sé com vol els treballs, doncs té una metodologia diferent a la d'altres professors, i no em queda clar quina és la correcta a seguir. Quan li fem preguntes, no respon al dubte exacte que se li ha plantejat, interromp i jutja per tenir dubtes sobre diversos aspectes, la qual cosa no hauria de ser així ja que un professor hauria de respondre 10 cops si cal a la pregunta que l'alumne li planteja per tal de que aquest  ho entengui i pugui seguir amb la feina. Estem aqui per aprendre, no per ser jutjats per si desconeixem coses. Si ho sapiguessim tot, no estariem fent una carrera. Un altre aspecte de millora és que elabora comentaris de correcció de treballs sovint de mal gust, i que a vegades es contradiuen (primer diu que està bé, després que no i resulta ser el mateix, se li posa una cosa que ha dit ella i diu que està malament, etc,.) No ha de donar-ho tot per suposat, ens ha d'ensenyar bé les coses, de veritat, estem aquí per aprendre. I tot això frustra molt, noto que m'esforço moltissim i no obtinc resultats, em diuen què he fet malament però no què he de fer per millorar i això cada cop té un efecte més negatiu en el meu rendiment i motivació per la realizació d'aquesta assignatura.",ca,ca,ca
2019-20,P,,"La part de l'assignatura amb l'Anabel Ramos, ha contribuït a la meva formació i he gaudit les poques classes que vam poder fer presencialment i les classes on-line han sigut molt aprofitoses.",ca,ca,ca
2019-20,P,,"En la part de l'assignatura de l'Anna Fillat he trobat a faltar alguna videotrucada per poder entendre millor les activitats proposades, ja que tot i demanar-li preferia resoldre els dubtes únicament per correu.",ca,ca,ca
2019-20,A,,M'han semblat molt interessant les dinàmiques i els aprenentatges d'aquesta assignatura. ,ca,ca,ca
2019-20,P,, Una de les millors professores del grau. Les seves dinàmiques motiven molt en l'aprenentatge a l'aula. Una de les poques professores que han sapigut gestionar la situació d'universitat on-line. La única que s'ha preocupat del nostre estat anímic i mental. ,ca,ca,ca
2019-20,P,,"Durant el confinament es necessari que estigui més atenta als correus. Tot i això, les dinàmiques a l'aula m'han encantat i motivat en l'aprenentatge.",ca,ca,ca
